place,id,name,address,latitude,longitude,startDate,numOfUnits
동대문구,610, 동대문중 교차로,서울특별시 동대문구 답십리동 524-1,37.573086,127.052162,2016-06-29,10
동대문구,612, 시립동부병원 앞 사거리,서울특별시 동대문구 용두동 237-10 ,37.573666,127.030815,2016-06-29,20
동대문구,613, 신설동역 10번출구 앞,서울특별시 동대문구 신설동 92-34,37.575272,127.023468,2016-06-29,10
동대문구,614, 용두동 사거리,서울특별시 동대문구 용두동 237-10,37.577686,127.031013,2016-06-29,20
동대문구,615, 용두동 레미안허브리츠아파트 앞,서울특별시 동대문구 용두동 696-13 ,37.576382,127.03511,2016-06-29,20
동대문구,616,시립대 앞, 서울특별시 동대문구 전농동 135-5,37.582561,127.054367,2016-06-29,20
동대문구,617, 청솔우성아파트 앞,서울특별시 동대문구 답십리동 94-2 ,37.574203,127.057693,2016-06-29,20
동대문구,621, 동대문중학교 옆,서울특별시 동대문구 사가정로 62,37.574718,127.053391,2016-07-06,13
동대문구,622, 전농사거리 교통섬,서울특별시 동대문구 사가정로 119,37.577793,127.057831,2016-07-06,15
동대문구,623, 서울시립대 정문 앞,서울특별시 동대문구 서울시립대로 161,37.583698,127.053856,2016-07-06,20
동대문구,624, 전농동 동아아파트 앞,서울특별시 동대문구 서울시립대로 31,37.574188,127.045891,2016-07-06,10
동대문구,625, 답십리초등학교 앞(현대시장 옆),서울특별시 동대문구 전농로 34,37.568192,127.057175,2016-07-06,9
동대문구,626, 군자교 서측 녹지대,서울특별시 동대문구 장한로6길 95,37.561153,127.070969,2016-07-06,10
동대문구,627, 장안동삼거리 교통섬,서울특별시 동대문구 사가정로 240,37.578632,127.071907,2016-07-06,10
동대문구,628, 휘봉고등학교 앞,서울특별시 동대문구 한천로 290,37.586815,127.067543,2016-07-06,15
동대문구,630, 동대문구 보건소,서울특별시 동대문구 천호대로 145,37.574852,127.040306,2016-07-06,15
동대문구,631, 답십리역 1번출구,서울특별시 동대문구 천호대로 269,37.568184,127.051277,2016-07-06,15
동대문구,633, 청량리 기업은행 앞,서울특별시 동대문구 홍릉로 1,37.580406,127.044823,2016-07-06,8
동대문구,634, 외국어대 정문 앞,서울특별시 동대문구 이문로 107,37.59602,127.05983,2016-07-06,20
동대문구,635, 시조사 앞 (청량고정문 옆),서울특별시 동대문구 이문로1길 11,37.587517,127.052773,2016-07-06,12
동대문구,636, 세종대왕기념관 교차로,서울특별시 동대문구 회기로 56,37.5909,127.042587,2016-07-06,9
동대문구,637, KAIST 경영대학 앞,서울특별시 동대문구 회기로 85,37.591614,127.045792,2016-07-06,10
동대문구,638, 서울시립대 정보기술관,서울특별시 동대문구 한천로43길 12-14,37.583008,127.060974,2016-07-06,20
동대문구,639, 서울시립대 후문,서울특별시 동대문구 한천로43길 12-14,37.585197,127.060951,2016-07-06,14
동대문구,640, KEB하나은행 청량리역지점,서울특별시 동대문구 왕산로 205,37.582455,127.044495,2016-07-06,6
동대문구,641, 용두역 4번출구,서울특별시 동대문구 청계천로 563,37.573753,127.038536,2016-07-06,10
동대문구,642, 신답역 사거리,서울특별시 동대문구 천호대로 231,37.570156,127.048584,2016-07-06,7
동대문구,643, 동대문구민체육센터 (육교아래),서울특별시 동대문구 장안벚꽃로 77,37.566971,127.074417,2016-07-06,10
동대문구,646, 장한평역 1번출구 (국민은행앞),서울특별시 동대문구 천호대로 405,37.561867,127.064377,2017-11-28,10
동대문구,647, 신이문역 1번출구,서울특별시 동대문구 신이문로 44,37.602798,127.067268,2017-11-28,10
동대문구,648,장안동 위더스빌 옆,서울특별시 동대문구 한천로 42,37.5667,127.062424,2017-11-28,15
동대문구,650, 중랑교사거리,서울특별시 동대문구 망우로 131,37.591534,127.067741,2017-11-28,20
동대문구,651, 우리은행청량리지점앞,서울특별시 동대문구 왕산로 239,37.582748,127.048279,2017-11-28,10
동대문구,652,답십리 래미안엘파인아파트 입구,동대문구 전농동 6-6,37.57653,127.065941,2018.11.04,20
동대문구,654, 전농동 텃골공원,서울특별시 동대문구 사가정로 65,37.577621,127.052109,2017-11-28,10
동대문구,656,영휘원 교차로,동대문구 청량리동 199-232,37.587238,127.043137,2018.10.22,10
동대문구,657,동대문롯데캐슬아파트 앞,동대문구 답십리로23길 30(전농동 518),37.57576,127.04837,2018.10.22,13
동대문구,658,촬영소 사거리,동대문구 답십리로 233(답십리동 2-146),37.572948,127.066147,2018.10.22,10
동대문구,659,제기역1번출구,동대문구 용두동 237-10,37.57835,127.033386,2018.10.22,15
동대문구,660,동의보감타워,동대문구 왕산로 128,37.577999,127.037628,2018.10.22,10
동대문구,661,경희대학교 청운관,동대문구 경희대로 26,37.594601,127.051964,2018.08.30,10
동대문구,663,외대앞역 4번출구,동대문구 휘경동 146-42,37.594891,127.063026,2018.12.14,10
양천구,700, KB국민은행 염창역 지점 앞,서울특별시 양천구 목동 559,37.546848,126.872772,2016-06-29,20
양천구,701, 목동사거리 부근,서울특별시 양천구 목동 813,37.532803,126.86393,2016-06-29,8
양천구,702, 목4동주민센터 옆,서울특별시 양천구 목동 904-3,37.532543,126.868729,2016-06-29,16
양천구,703, 오목교역 7번출구 앞,서울특별시 양천구 목동 451,37.524063,126.87558,2016-06-29,12
양천구,704, 남부법원검찰청 교차로,서울특별시 양천구 신정동 1095,37.523254,126.864906,2016-06-29,15
양천구,706, 신정네거리역,서울특별시 양천구 신월동 894,37.521881,126.851753,2016-06-29,15
양천구,707, 신정3동주민센터,서울특별시 양천구 중앙로 209,37.515156,126.854897,2016-06-29,10
양천구,708, 서울출입국관리사무소 앞,서울특별시 양천구 신정동 319-3,37.51897,126.869965,2016-06-29,16
양천구,709, 신정3동 현장민원실 앞,서울특별시 양천구 신정동 760-2,37.511585,126.84156,2016-06-29,20
양천구,710, 서부화물트럭터미널 사거리,서울특별시 양천구 신정동 759-2,37.510658,126.842537,2016-06-29,12
양천구,711, 신일해피트리아파트 앞,서울특별시 양천구 신월동 1063-4,37.517059,126.848488,2016-06-29,20
양천구,712, 강월초교입구 사거리,서울특별시 양천구 신월동 905,37.516998,126.838318,2016-06-29,14
양천구,713, 양서중학교 옆,서울특별시 양천구 신월동 790,37.533047,126.829956,2016-06-29,20
양천구,714, 한국SGI 양천문화회관 앞,서울특별시 양천구 신월동 790,37.532547,126.830803,2016-06-29,10
양천구,716,신정6동 주민센터 인근,서울특별시 양천구 목동서로 355,37.517281,126.864334,2016-07-06,15
양천구,719, 홍익병원앞 교차로,서울특별시 양천구 등촌로 2,37.530369,126.864258,2016-07-06,10
양천구,720, 서울강월초등학교 앞,서울특별시 양천구 신월로 97,37.516197,126.8349,2016-07-06,10
양천구,722, LG전자베스트샵 신정점 ,서울특별시 양천구 신월로 328,37.521435,126.857384,2017-11-01,10
양천구,723, SBS방송국,서울특별시 양천구 목동서로161,37.529163,126.872749,2017-11-01,15
양천구,724, 계남공원 입구 주출입구 좌측,서울특별시 양천구 신정동 621-14,37.510681,126.857399,2017-11-01,15
양천구,725, 양강중학교앞 교차로,서울특별시 양천구 남부순환로88길5-16,37.524334,126.850548,2017-11-01,15
양천구,726, 목동3단지 시내버스정류장,서울특별시 양천구 목동중앙로 49 ,37.534389,126.869598,2017-11-01,15
양천구,729, 서부식자재마트 건너편,서울특별시 양천구 신정동 236 ,37.51038,126.866798,2017-11-01,10
양천구,731, 서울시 도로환경관리센터,서울특별시 양천구 목동동로 316-6,37.5299,126.876541,2017-11-01,10
양천구,732, 신월동 이마트,서울특별시 양천구 화곡로 59,37.539551,126.8283,2017-11-01,10
양천구,733, 신정이펜하우스314동,서울특별시 양천구 신정이펜1로50 ,37.514099,126.831001,2017-11-01,10
양천구,734, 신트리공원 입구,서울특별시 양천구 신정동 310-8 ,37.51395,126.856056,2017-11-01,10
양천구,735, 영도초등학교,서울특별시 양천구 목동중앙로 70 ,37.53643,126.871521,2017-11-01,10
양천구,736, 오솔길공원,서울특별시 양천구 남부순환로70길11-9,37.52219,126.8367,2017-11-01,10
양천구,737, 장수공원,서울특별시 양천구 신월로 894 ,37.52256,126.84948,2017-11-01,10
양천구,739, 신월사거리,서울특별시 양천구 신월동 263,37.536201,126.827797,2017-11-01,15
양천구,740, 으뜸공원,서울특별시 양천구 가로공원로 133,37.536369,126.831711,2017-11-01,10
양천구,741, 화곡로 입구 교차로,서울특별시 양천구 신월동 258,37.53952,126.825401,2017-11-01,10
양천구,742, 등촌역 5번 출구 뒤,서울특별시 양천구 등촌로 236,37.550732,126.864578,2017-11-01,10
양천구,743, 현대6차아파트 101동 옆,서울특별시 양천구 신정동 735-5,37.5089,126.842682,2017-11-01,10
양천구,744, 신목동역 2번 출구,서울특별시 양천구 목동중앙로 212 앞,37.543842,126.882545,2017-11-01,10
양천구,745, 강서초등학교,서울특별시 양천구 오목로 31 부근,37.522282,126.839699,2017-11-01,10
양천구,746, 목동2단지 상가,서울특별시  양천구 목동 902-5 ,37.536503,126.877747,2017-11-01,10
양천구,747, 목동3단지 상가,서울특별시 양천구 목동 903-6,37.53458,126.875648,2017-11-01,10
양천구,748, 목동운동장,서울특별시 양천구 안양천로 939,37.530251,126.879303,2017-11-01,15
양천구,749,이대 목동병원 앞,서울특별시 양천구 목동 911-10,37.537228,126.886612,2018.7.4개통,10
양천구,750, 연의근린공원 건너편,서울특별시 양천구 신정로7길 92,37.512157,126.835625,2018-02-26,10
양천구,752, 성원2차 아파트,서울특별시 양천구 목동중앙남로 100,37.542183,126.863304,2018-02-26,10
양천구,754,목동1단지아파트 118동 앞(월촌초등학교 정류소 옆), 양천구 목동서로 38,37.541142,126.876678,2018.09.27,10
양천구,755,목동1단지아파트 상가 앞(월촌중학교 버스정류소 옆),양천구 목동서로 38,37.537868,126.881409,2018.09.27,10
양천구,756,목동주차장,양천구 목동동로 298,37.52668,126.876167,2018.09.27,10
양천구,757,신정이펜하우스1단지아파트 입구 사거리,양천구 신정이펜1로 99,37.514278,126.828743,2018.09.27,10
양천구,758,한사랑교회 앞,양천구 목동동로 33,37.514721,126.8592,2018.09.27,10
양천구,759,보아스아파트 앞,양천구 오목로3길 32,37.524071,126.8386,2018.09.20,9
양천구,760, 잣절보도육교 아래, 양천구 남부순환로 699,37.506821,126.844299,2018.10.15,10
양천구,762, 오목로 무중력지대 앞, 양천구 신목로 126,37.524551,126.877052,2018.09.27,10
양천구,763,목동11단지 아파트,목동동로 10,37.510658,126.859161,2018.11.05,10
양천구,764,목동청소년수련관,양천구 목동동로 323,37.531029,126.875893,2018.10.26,30
양천구,765, 오목교역 3번출구,서울특별시 양천구 목동동로 270,37.524776,126.875481,2019.01.02,10
용산구,800, 목월공원 앞,서울특별시 용산구 원효로4가 109-10,37.532433,126.954742,2016-06-29,15
용산구,802, 한강진역 2번 출구 앞,서울특별시 용산구 한남동 726-494,37.541153,127.002213,2016-06-29,10
용산구,803, 한남초교 앞 보도육교,서울특별시 용산구 한남동 725-17,37.538139,127.004097,2016-06-29,10
용산구,805, 문배어린이공원 앞,서울특별시 용산구 문배동 34-10,37.536758,126.970001,2016-06-29,9
용산구,806, 전자랜드 본관 앞,서울특별시 용산구 한강로3가 16-8,37.533066,126.960732,2016-06-29,20
용산구,807, 서울역 12번 출구 앞,서울특별시 용산구 동자동 14-229,37.552277,126.972687,2016-06-29,10
용산구,808, 서빙고동 금호맨션 앞,서울특별시 용산구 서빙고동 235-5,37.520504,126.989738,2016-06-29,10
용산구,809, 한남 유수지 복개주차장,서울특별시 용산구 독서당로 18,37.530167,127.007439,2016-06-29,10
용산구,810, 이태원지하보도,서울특별시 용산구 용산동2가 5-1812,37.53841,126.986649,2016-06-29,10
용산구,811, 녹사평역1번출구,서울특별시 용산구 용산동2가 6-7,37.53508,126.985382,2016-06-29,20
용산구,812, 용산전쟁기념관,서울특별시 용산구 용산동1가 8-4,37.53484,126.977661,2016-06-29,20
용산구,813, 삼각지역 3번출구,서울특별시 용산구 한강로1가 228-1,37.533512,126.972275,2016-06-29,20
용산구,815, LIG강촌아파트 103동앞,서울특별시 용산구 이촌동301-5,37.518509,126.978798,2016-06-29,20
용산구,816, 신용산역 6번출구 앞,서울특별시 용산구 한강대로 115,37.530148,126.968483,2016-07-06,15
용산구,817, 삼각지역 4번출구 앞,서울특별시 용산구 한강대로 161,37.533451,126.971733,2016-07-06,9
용산구,818, 숙명여대 입구 교차로,서울특별시 용산구 청파로47길 100,37.544895,126.969383,2016-07-06,15
용산구,819, 선린인터넷 고등학교,서울특별시 용산구 원효로97길 33-4,37.541653,126.970505,2016-07-06,12
용산구,820, 청파동입구 교차로,서울특별시 용산구 한강대로 349,37.549026,126.971947,2016-07-06,10
용산구,822, 이촌1동 마을공원,서울특별시 용산구 이촌로 219,37.522041,126.965523,2016-07-06,10
용산구,823,효창동주민센터 앞,서울특별시 용산구 효창동 255-17 임,37.54232,126.96196,2016-07-06,10
용산구,825, 서빙고동 주민센터 앞,서울특별시 용산구 서빙고로 279,37.520336,126.994263,2016-07-06,15
중구,826, 서울역 서부교차로2,서울특별시 중구 만리동1가 22-1,37.555367,126.968643,2017-08-03,20
용산구,827, 국군복지단,서울특별시 용산구 두텁바위로 54-99,37.541885,126.97966,2017-11-28,20
용산구,828, 숙대입구역 8번,서울특별시 용산구 한강대로 289,37.544079,126.972,2017-11-28,7
용산구,829, 베르가모앞,서울특별시 용산구 한강대로 23,37.52293,126.961693,2017-11-28,40
용산구,830, 청암자이아파트앞,서울특별시 용산구 원효로 35,37.534424,126.94857,2017-11-28,10
용산구,831, 이태원관광특구입구,서울특별시 용산구 이태원로 134,37.534279,126.988564,2017-11-28,15
용산구,832, 이촌1동 주민센터 뒤,서울특별시 용산구 이촌로71길 24,37.521282,126.973465,2017-12-22,15
용산구,834, 효창공원앞역 3번출구 뒤,서울특별시 용산구 백범로 지하 287,37.539009,126.96138,2017-12-22,15
용산구,835, 남영역 건너편,서울특별시 용산구 한강대로77길 18,37.541981,126.971542,2017-12-22,10
용산구,836, 현대자동차서비스 앞,서울특별시 용산구 원효로 74,37.531422,126.9515,2017-12-22,15
용산구,837, 한남나들목 입구,서울특별시 용산구 서빙고로 417,37.52906,127.006729,2017-12-22,10
용산구,838,숙대입구역 4번출구,서울특별시 용산구 남영동 19-8,37.54446,126.972389,2018.12.14,8
용산구,839,보광동 삼성리버빌아파트 앞,용산구 보광로5길 40,37.52401,127.00145,2018.12.14,10
용산구,840,용산 파크타워 앞,용산구 서빙고로 67,37.523651,126.970268,2018.10.12,10
용산구,841,신용산역 1번 출구,용산구 한강대로 100,37.52961,126.968872,2018.10.12,15
용산구,843,녹사평역 광장,용산구 이태원로 134,37.533798,126.98867,2018.10.07,10
용산구,844,이촌2동 동원베네스트 아파트 앞,용산구 이촌로14길 7,37.527149,126.955162,2018.10.19,11
용산구,845,용산 선인상가,용산구 한강로3가 3-42,37.5327,126.964378,2018.09.09,22
용산구,846,용산중학교,  용산구 후암동 260,37.546638,126.981041,2018.12.14,15
은평구,900, 은평예술회관,서울특별시 은평구 녹번동 85-4,37.603943,126.927696,2016-09-02,20
은평구,901, 응암1동사무소,서울특별시 은평구 응암동 84-14,37.600975,126.926956,2016-09-02,10
은평구,902, 진관동 은빛초등학교,서울특별시 은평구 진관동 45-21,37.643108,126.918221,2016-09-02,10
은평구,903, 은평뉴타운 아이파크,서울특별시 은평구 진관동 13-20,37.645866,126.927391,2016-09-02,20
은평구,904, 은평뉴타운 푸르지오,서울특별시 은평구 진관동 5-8,37.648674,126.930702,2016-09-02,18
은평구,905, 구파발역 2번출구,서울특별시 은평구 진관동 86-31,37.636234,126.918999,2016-09-02,11
은평구,906, 연신내역 5번출구150M 아래,서울특별시 은평구 대조동 207-8,37.61721,126.919579,2016-09-02,10
은평구,907, CJ 드림시티,서울특별시 은평구 역촌동 43-11,37.599491,126.916862,2016-09-02,10
은평구,908, 구산역 4번출구,서울특별시 은평구 갈현동 536-8,37.613186,126.917351,2016-09-02,10
은평구,909, 백련산 힐스테이트 3차,서울특별시 은평구 응암동 761-9,37.586994,126.922882,2016-09-02,10
은평구,911, 은평평화공원(역촌역4번출구),서울특별시 은평구 녹번동 153-31,37.605583,126.922935,2016-09-02,10
은평구,912, 응암오거리,서울특별시 은평구 응암동 604-5,37.589661,126.916946,2016-09-02,10
은평구,913, 이마트 은평점,서울특별시 은평구 응암동 90-15,37.6007,126.920128,2016-09-02,15
은평구,914, 새절역 2번출구,서울특별시 은평구 응암동 610-3,37.590797,126.913651,2016-09-02,20
은평구,915, 증산역 4번출구,서울특별시 은평구 증산동 199-8,37.584381,126.909897,2016-09-02,10
은평구,916, 평생학습관 앞,서울특별시 은평구 역촌동 15-40,37.607849,126.921326,2016-09-02,7
은평구,917, 녹번역 4번출구,서울특별시 은평구 녹번동 55,37.601299,126.935349,2016-09-02,9
은평구,919, 서울혁신파크,서울특별시 은평구 녹번동 15-2,37.607948,126.932503,2016-09-02,10
은평구,921, 신도고등학교,서울특별시 은평구 진관동 242-14,37.630016,126.919029,2016-09-02,10
은평구,922, 연신내역 4번출구,서울특별시 은평구 대조동 227-2,37.617802,126.921967,2016-09-02,10
은평구,923, 국민은행 연서지점,서울특별시 은평구 불광동 355,37.620949,126.925636,2016-09-02,10
은평구,924, 메뚜기다리,서울특별시 은평구 진관동 161-9,37.628517,126.929581,2016-09-02,15
은평구,925, 불광역 2번출구,서울특별시 은평구 불광동 285-43,37.609566,126.930977,2016-09-02,8
은평구,926, 불광역 8번출구,서울특별시 은평구 불광동 276-6,37.611179,126.929665,2016-09-02,8
은평구,927, 연신내역 3번출구 인근,서울특별시 은평구 불광동 304-5,37.617855,126.922523,2016-09-02,10
은평구,928, 은평역사한옥박물관,서울특별시 은평구 진관동 133-29,37.641315,126.938042,2016-09-02,15
은평구,930, 구 서부경찰서 건너편,서울특별시 은평구 역촌동 41-7,37.601662,126.920303,2016-09-02,7
은평구,931, 역촌파출소,서울특별시 은평구 역촌동 45-34,37.604736,126.915337,2016-09-02,20
은평구,932, 예일여중,서울특별시 은평구 연서로 117,37.610004,126.916397,2016-09-02,10
은평구,933, LG서비스 역촌점,서울특별시 은평구 서오릉로 163,37.612484,126.914879,2016-09-02,10
은평구,934, 신사동 성당,서울특별시 은평구 신사동 41-3,37.597141,126.909599,2017-11-01,15
은평구,935, 역촌역 1번 출구,서울특별시 은평구 역촌동 17-55,37.605202,126.922112,2017-11-01,7
은평구,937, 상림마을 롯데캐슬2단지 옆,서울특별시 은평구 진관동 30-23,37.645851,126.923798,2017-11-01,15
은평구,938, 금암 문화공원,서울특별시 진관동 44-28 ,37.644684,126.918457,2017-11-01,15
은평구,939, 은평구청 교차로,서울특별시 응암동 82-31,37.6017,126.927422,2017-11-01,15
은평구,941, 은평뉴타운 도서관,서울특별시 진관동 141-27,37.637222,126.933304,2017-11-01,13
은평구,942, 상림마을 생태공원,서울특별시 진관동 16-4,37.644081,126.929283,2017-11-01,9
은평구,943, 은평구청 보건소,서울특별시 녹번동 84,37.602402,126.92865,2017-11-01,10
은평구,945, 기자촌 사거리,서울특별시 은평구 진관동 149-17,37.63414,126.932343,2017-11-01,10
은평구,946,독바위역,서울특별시 은평구 불광로 129,37.618439,126.932884,2018. 5. 30 개통,10
은평구,947, 연신내 선일하이츠빌 정류소,서울특별시 불광동 484-165,37.622669,126.919991,2017-11-01,10
은평구,948, 디지털미디어 시티역 4번출구,서울특별시 증산동 239,37.577202,126.902351,2017-11-01,10
은평구,949, 연신내역 1번 출구 ,서울특별시 불광동 487-2,37.619781,126.920807,2017-11-01,7
은평구,950, 구산역 2번 출구 ,서울특별시 역촌동 1-57,37.610779,126.917351,2017-11-01,5
은평구,951, 연신내역 6번출구옆,서울특별시 갈현동 389-15 ,37.619305,126.920593,2017-11-01,15
은평구,952, 서울연신중학교,서울특별시 불광동 400-4번지,37.62265,126.925247,2017-11-01,10
은평구,953, 서울연신초등학교,서울특별시 불광동 73-1번지 ,37.625778,126.928818,2017-11-01,10
은평구,954, 은평뉴타운구파발9단지,서울특별시 은평구 진관3로 77,37.642609,126.921478,2017-11-28,10
은평구,956, 응암시장교차로,서울특별시 은평구 응암로 248,37.594376,126.918159,2017-11-28,9
은평구,958,신한은행 응암동 지점 앞,응암동 98-69,37.600361,126.922813,2018.10.16,13
은평구,959,구파발10단지 인근,진관동 72-23,37.643661,126.914558,2018.10.18,10
은평구,960,구파발역 환승센터,진관동 67-26,37.638252,126.919456,2018.10.18,15
은평구,961,불광역 9번 출구,불광동 281-109,37.61097,126.92981,2018.10.18,8
은평구,962,은평뉴타운 힐데스하임,진관동 70-4,37.639259,126.918907,2018.10.18,10
은평구,963,대호프라자아파트,은평구 불광동 242-61 ,37.614429,126.932579,2018.10.16,13
은평구,964,북한산힐스테이트 7차아파트,은평구 불광동 643-4,37.616112,126.925041,2018.10.16,10
은평구,965,서울특별시 은평병원,은평구 응암동 232-3,37.593479,126.923187,2018.10.16,10
은평구,966,서울혁신파크1, 은평구 녹번동 5,37.609032,126.934677,2018.08.28,10
은평구,967,서울혁신파크2,은평구 녹번동 5,37.60891,126.932419,2018.08.29,13
은평구,968,은평뉴타운 상림마을 13단지,은평구 진관4로 48-50,37.64209,126.929413,2018.10.18,7
은평구,969,은평 지웰테라스,은평구 진관4로 78-38,37.64386,126.931877,2018.12.14,9
은평구,971,역촌 센트레빌 아파트,은평구 역촌동 221,37.602329,126.906548,2018.12.14,10
강동구,1001, 광진교 남단 사거리(디지털프라자앞),서울특별시 강동구 구천면로 171,37.541805,127.124718,2017-04-19,15
강동구,1002, 해공공원(천호동),서울특별시 강동구 올림픽로 702,37.545219,127.125916,2017-04-19,10
강동구,1003, 해공도서관앞,서울특별시 강동구 올림픽로 702,37.543915,127.125458,2017-04-19,20
강동구,1004, 삼성광나루아파트 버스정류장,서울특별시 강동구 상암로3길 77,37.553349,127.12886,2017-04-19,10
강동구,1006, 롯데캐슬 115동앞,서울특별시 강동구 양재대로 1665,37.55492,127.142799,2017-04-19,15
강동구,1007,암사동 선사유적지,서울특별시 강동구 올림픽로 875,37.559517,127.130844,2017-04-19,16
강동구,1008, 암사역 3번출구(국민은행앞),서울특별시 강동구 올림픽로 지하 776,37.549549,127.127151,2017-04-19,10
강동구,1009, 천호역4번출구(현대백화점),서울특별시 강동구 천호대로 지하 997,37.538658,127.124214,2017-04-19,20
강동구,1010, 강동세무서,서울특별시 강동구 천호대로 1139,37.534481,127.138344,2017-04-19,20
강동구,1011, LIGA 아파트 앞,서울특별시 강동구 천호대로 1120,37.534771,127.135239,2017-04-19,20
강동구,1012, 서울 상운차량,서울특별시 강동구 올림픽로 610,37.536026,127.122726,2017-04-19,15
강동구,1013, 강동구청역 1번 출입구,서울특별시 강동구 올림픽로 지하 550,37.530773,127.120926,2017-04-19,15
강동구,1014, 강동구평생학습관앞,서울특별시 강동구 고덕로 295,37.5508,127.142624,2017-04-19,15
강동구,1015, 샛마을 근린공원,서울특별시 강동구 구천면로 431-2,37.550079,127.146912,2017-04-19,13
강동구,1016, 해뜨는 주유소옆 리엔파크 109동앞,서울특별시 강동구 상일로 152,37.559399,127.171158,2017-04-19,10
강동구,1017, 맥도날드(길동),서울특별시 강동구 천호대로 1207,37.535473,127.145172,2017-04-19,20
강동구,1018, 둔촌 주공 GS 맞은편,서울특별시 강동구 양재대로 1330,37.524681,127.135406,2017-06-22,20
강동구,1019, 다성이즈빌아파트(호원대 대각선 맞은편),서울특별시 강동구 성내로 91,37.526825,127.130028,2017-04-19,10
강동구,1020, 강동경찰서,서울특별시 강동구 성내로 57,37.52829,127.126801,2017-04-19,15
강동구,1021, 강일동 리슈빌 빌딩앞,서울특별시 강동구 아리수로 419,37.564301,127.17395,2017-04-19,15
강동구,1022, 길동 사거리(초소앞),서울특별시 강동구 양재대로 1441,37.533764,127.138031,2017-04-19,20
강동구,1023, 한국종합기술사옥 앞,서울특별시 강동구 상일동 504 ,37.549999,127.17469,2017-11-01,15
강동구,1024,  강동구청 앞,서울특별시 성내동 546-3 ,37.529251,127.123108,2017-11-01,10
강동구,1025, 상일초등학교,서울특별시  상일동 440-3,37.546841,127.172516,2017-11-01,10
강동구,1026, 대명초교 입구 교차로,서울특별시 명일동 59,37.546631,127.155884,2017-11-01,14
강동구,1027, 프라자 아파트 앞,서울특별시 길동 176-3,37.535999,127.147697,2017-11-01,20
강동구,1028, 포레스 주상복합 빌딩,서울특별시 성내동 119-2,37.5331,127.12278,2017-11-01,10
강동구,1029, 롯데 시네마,서울특별시 성내동  44-1,37.536541,127.125397,2017-11-01,10
강동구,1030, 미호 플랜트 앞,서울특별시 성내동 478,37.527061,127.12207,2017-11-01,15
강동구,1031, 암사동 CBIS,서울특별시 암사동 440-13,37.555851,127.129898,2017-11-01,15
강동구,1032, 선사고등학교,서울특별시 암사동 445,37.556728,127.136208,2017-11-01,20
강동구,1033, 고덕동 아남아파트,서울특별시 고덕동 673,37.557991,127.144707,2017-11-01,10
강동구,1034, 고덕동 래미안 힐스테이트,서울특별시 고덕동 603,37.561909,127.150749,2017-11-01,15
강동구,1035, 고덕역 4번출구,서울특별시 명일동 46-5,37.555016,127.155273,2017-11-01,20
강동구,1036, 고덕동 주양쇼핑,서울특별시 명일동 48-2,37.551998,127.153297,2017-11-01,10
강동구,1037, 강일리버파크 6단지,서울특별시 강일동 448-2,37.562588,127.177612,2017-11-01,10
강동구,1038, 강일 다솜 어린이 공원,서울특별시 강일동 333-2,37.568668,127.174797,2017-11-01,10
강동구,1039, 고덕초등학교,서울특별시 고덕동 215,37.561279,127.167801,2017-11-01,7
강동구,1041, 묘곡초등학교,서울특별시 고덕동 499-2,37.559196,127.153297,2017-11-01,10
강동구,1042, 강일 2,서울특별시 강일동 63-20,37.568562,127.177002,2017-11-01,10
강동구,1044, 굽은다리역,서울특별시  양재대로 1572,37.545399,127.142601,2017-11-01,15
강동구,1047, 건강보험 강동지사kt,서울특별시 강동구 천호대로175길 39,37.536381,127.137253,2018-01-16,10
강동구,1048, 동부기업(둔촌동),서울특별시 강동구 진황도로 172,37.531013,127.142365,2018-01-16,10
강동구,1049, 강일리버파크 10단지,서울특별시 강동구 고덕로97길 20,37.56118,127.180267,2018-01-16,10
강동구,1050,  둔촌역 3번 출입구,서울특별시 강동구 양재대로 1355,37.526695,127.135529,2018-02-26,15
강동구,1051, 양지시장 (용성약국앞) 입구,서울특별시 강동구 고덕로 109,37.554829,127.137321,2018-02-26,15
강동구,1052,리싸이클시티,강동구 동남로 930,37.556469,127.156822,2018.09.03,10
강동구,1053,동명근린공원 진입로 (아리수로),고덕동 230,37.562538,127.164528,2018.09.03,8
강동구,1054,말우물 어린이 공원,상일로 27길 14-7,37.560009,127.169579,2018.09.03,10
강동구,1056,강일리버파크 7~11단지,강일동 435-2,37.563332,127.179092,2018.09.07,10
강동구,1057,능골근린공원,상일동 482,37.55579,127.173813,2018.09.10,15
강동구,1058,고덕숲 아이파크 1,상일동 133,37.553471,127.165001,2018.09.10,12
강동구,1059,레미안 강동팰리스(102동),강동구 천호동 166-56,37.538181,127.131752,2018.10.25,15
강동구,1060,천일초교 사거리,강동구 천호동 217-18,37.544659,127.132637,2018.09.11,8
강동구,1061,천호초교 입구 사거리(일주빌딩), 강동구 천호동 234-2,37.546928,127.134621,2018.09.10,10
강동구,1062,고덕숲 아이파크 2,강동구 상일동 163,37.551079,127.162621,2018.09.10,15
강서구,1101, 개화동상사마을종점 버스정류장,서울특별시 강서구 개화동로5길 3-8,37.581612,126.798599,2017-04-24,10
강서구,1102, 방화사거리 마을버스 버스정류장,서울특별시 강서구 양천로17길 6,37.573643,126.811806,2017-04-24,10
강서구,1103, 방화역 4번출구앞,서울특별시 강서구 금낭화로 135,37.577221,126.812195,2017-06-22,10
강서구,1105, 방화근린공원,서울특별시 강서구 금낭화로 176,37.581623,126.812653,2017-04-24,10
